date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,season,renovated,basement
2014-10-23,315000,1,2.25,1940,2550,2.0,0,0,4,7,1100,840,1979,0.0,98133,47.7313,-122.34299999999999,1580,5100,10,fall,0,1
2014-07-31,572650,4,2.5,2250,11349,2.0,0,0,3,8,2250,0,1991,0.0,98034,47.7111,-122.23899999999999,2110,9964,7,summer,0,0
2014-06-19,350000,2,1.0,1620,9205,1.0,0,0,5,6,850,770,1921,0.0,98034,47.7119,-122.23,2460,5469,6,summer,0,1
2014-09-19,285000,2,1.0,920,5850,1.0,0,0,4,6,920,0,1900,0.0,98108,47.5441,-122.304,1640,5476,9,fall,0,0
2015-03-25,231000,3,2.5,1370,7247,2.0,0,0,3,7,1370,0,1995,0.0,98032,47.3767,-122.303,1720,8085,3,spring,0,0
2014-08-13,179000,3,1.0,920,5200,1.0,0,0,4,6,920,0,1969,0.0,98042,47.3603,-122.085,920,5200,8,summer,0,0
2015-03-30,244000,3,1.5,1360,9625,1.0,0,0,3,7,1360,0,1963,0.0,98030,47.3799,-122.211,1890,9625,3,spring,0,0
2014-10-10,419000,4,2.5,3010,9155,2.0,0,0,3,9,3010,0,2005,0.0,98038,47.3542,-122.027,3010,5762,10,fall,0,0
2014-08-26,779000,3,1.75,2320,6400,1.0,0,2,4,8,1420,900,1957,0.0,98199,47.6449,-122.389,2540,7680,8,summer,0,1
2014-09-15,695000,5,3.0,3290,14134,1.0,0,0,3,7,1870,1420,2004,0.0,98052,47.6708,-122.14,1970,11470,9,fall,0,1
2015-03-20,319900,3,2.5,2040,7580,2.0,0,2,3,8,2040,0,1998,0.0,98092,47.2618,-122.209,1960,7820,3,spring,0,0
2015-01-12,329000,3,2.75,1920,7700,1.0,0,0,4,8,1320,600,1978,0.0,98023,47.3213,-122.37799999999999,2040,8000,1,winter,0,1
2014-08-27,475226,3,2.5,2120,4512,2.0,0,0,3,8,2120,0,1988,0.0,98011,47.75,-122.18299999999999,2000,4553,8,summer,0,0
2015-03-25,638000,3,2.5,2170,5000,2.0,0,0,3,9,2170,0,2003,0.0,98029,47.5453,-121.99600000000001,2170,5000,3,spring,0,0
2015-03-25,440000,2,1.5,1330,15873,1.0,0,0,3,7,900,430,1984,0.0,98074,47.6359,-122.03299999999999,1610,12043,3,spring,0,1
2015-04-14,935000,4,2.0,2580,4500,2.0,0,0,4,9,1850,730,1905,0.0,98102,47.6245,-122.316,2590,4100,4,spring,0,1
2014-10-27,630000,4,1.75,1930,10210,1.5,0,2,3,8,1670,260,1941,0.0,98125,47.7078,-122.277,2730,6600,10,fall,0,1
2014-11-06,345000,3,2.5,1990,20466,1.5,0,0,4,8,1410,0,1987,0.0,98010,47.3259,-121.896,1660,93393,11,fall,0,0
2014-07-16,323000,4,1.75,1310,9690,1.0,0,0,4,7,1310,0,1967,0.0,98011,47.7559,-122.226,2280,9618,7,summer,0,0
2015-05-05,411000,2,2.25,1910,108900,1.0,0,0,4,7,1010,900,1972,0.0,98038,47.4206,-122.023,2050,108900,5,spring,0,1
2014-07-21,299800,4,1.5,1530,9000,1.0,0,0,4,6,1530,0,1976,0.0,98014,47.6492,-121.90799999999999,1520,8500,7,summer,0,0
2015-04-28,359950,4,2.5,1820,3899,2.0,0,0,3,7,1820,0,1999,0.0,98019,47.735,-121.985,1820,3899,4,spring,0,0
2015-02-03,375000,4,2.5,2090,8325,1.0,0,0,4,7,1470,620,1983,0.0,98056,47.4888,-122.184,1700,8025,2,winter,0,1
2014-05-08,295000,2,1.75,2200,89298,1.0,0,0,3,7,1100,1100,1973,0.0,98027,47.4633,-121.976,2590,89298,5,spring,0,1
2015-03-19,250000,4,3.0,2250,7882,2.0,0,0,3,8,1570,680,1986,0.0,98198,47.3703,-122.314,1550,7508,3,spring,0,1
2014-10-23,497000,3,2.25,1450,1387,3.0,0,0,3,8,1450,0,2000,0.0,98115,47.6765,-122.302,1450,1429,10,fall,0,0
2014-08-13,520000,4,2.5,2280,8798,2.0,0,0,4,8,2280,0,1987,0.0,98028,47.7471,-122.24700000000001,2180,8632,8,summer,0,0
2014-07-17,365000,4,3.5,2720,6781,2.0,0,0,3,8,2100,620,1999,0.0,98055,47.4612,-122.215,2280,5942,7,summer,0,1
2014-08-19,439950,4,2.25,2780,15075,2.0,0,0,3,7,2780,0,1985,0.0,98059,47.477,-122.116,1650,25542,8,summer,0,0
2015-01-08,899000,4,2.25,2290,40946,1.0,0,3,4,8,1550,740,1960,0.0,98008,47.61600000000001,-122.103,2790,20076,1,winter,0,1
2014-07-02,535000,3,1.75,2330,12141,1.0,0,0,3,7,1390,940,1983,0.0,98072,47.7607,-122.146,1850,12141,7,summer,0,1
2015-02-04,215000,4,2.0,1470,7000,1.0,0,0,4,8,1470,0,1967,0.0,98032,47.3742,-122.289,1640,7000,2,winter,0,0
2015-02-03,290000,2,1.0,1620,5400,1.0,0,0,3,6,920,0,1926,0.0,98125,47.7069,-122.29899999999999,1540,7245,2,winter,0,0
2015-03-18,433000,3,1.75,2160,8565,1.0,0,0,3,8,1730,430,1971,0.0,98028,47.7664,-122.262,2910,9570,3,spring,0,1
2014-07-21,425000,2,1.0,1150,6835,1.0,0,1,3,7,1010,140,1922,0.0,98118,47.5567,-122.273,1150,6561,7,summer,0,1
2014-10-17,215000,3,1.5,1280,5065,2.0,0,0,4,6,1280,0,1983,0.0,98002,47.3343,-122.21700000000001,1070,4491,10,fall,0,0
2015-03-18,232000,3,1.0,840,6540,1.0,0,0,3,6,840,0,1970,2014.0,98042,47.3743,-122.116,1010,6600,3,spring,1,0
2014-05-07,675000,3,1.75,1680,10500,1.0,0,0,4,8,1680,0,1959,0.0,98005,47.6098,-122.169,2250,10400,5,spring,0,0
2014-08-14,525000,6,3.0,2880,7560,2.0,0,0,3,7,2880,0,1980,0.0,98144,47.5959,-122.3,1470,1815,8,summer,0,0
2015-05-04,780000,3,2.75,2910,3094,2.0,0,2,5,7,2010,900,1939,0.0,98125,47.7071,-122.27600000000001,2400,7530,5,spring,0,1
2015-01-27,680000,4,2.75,2720,54048,2.0,0,0,3,8,2720,0,1985,0.0,98072,47.7181,-122.089,2580,37721,1,winter,0,0
2014-08-25,290000,3,1.5,1310,8100,1.0,0,0,3,7,1310,0,1965,0.0,98034,47.7328,-122.20100000000001,1330,8100,8,summer,0,0
2015-03-25,560000,2,1.0,1790,15783,1.0,0,0,4,8,1360,430,1959,0.0,98117,47.691,-122.387,1790,7494,3,spring,0,1
2014-06-17,605500,3,2.5,2830,6536,2.0,0,0,3,9,2830,0,1989,0.0,98072,47.7462,-122.17200000000001,2710,6954,6,summer,0,0
2014-08-26,762500,4,2.5,3150,5979,2.0,0,0,3,9,3150,0,2005,0.0,98052,47.7082,-122.101,3150,6595,8,summer,0,0
2015-03-05,1740000,5,3.25,3930,5500,2.0,0,0,3,9,2910,1020,2014,0.0,98033,47.6802,-122.208,2040,5115,3,spring,0,1
2014-06-24,665000,6,2.75,2840,8346,1.0,0,0,5,8,1420,1420,1961,0.0,98118,47.5518,-122.266,2250,8346,6,summer,0,1
2015-03-11,540000,5,1.0,2480,4400,1.5,0,0,3,7,1640,840,1919,0.0,98122,47.6046,-122.3,1940,4400,3,spring,0,1
2014-11-19,375000,3,2.5,1930,6180,1.0,0,0,3,7,1330,600,1961,0.0,98155,47.7481,-122.32700000000001,1940,6180,11,fall,0,1
2014-05-16,342000,3,1.0,1260,6826,1.0,0,0,3,6,720,540,1944,0.0,98125,47.731,-122.303,1300,6826,5,spring,0,1
2014-12-10,693000,4,2.5,3160,13063,2.0,0,0,3,10,3160,0,1999,0.0,98075,47.5996,-122.021,3350,14213,12,winter,0,0
2015-04-20,638500,4,1.75,1770,12462,1.0,0,2,4,8,1770,0,1962,0.0,98166,47.4355,-122.338,2310,14810,4,spring,0,0
2015-01-26,805000,5,3.0,2240,18265,2.0,0,0,4,8,2240,0,1963,0.0,98027,47.5171,-122.029,1990,18265,1,winter,0,0
2014-07-09,250000,3,1.0,990,8062,1.0,0,0,4,7,990,0,1960,0.0,98198,47.4151,-122.334,1420,8790,7,summer,0,0
2015-05-01,325000,3,2.5,1580,4698,2.0,0,0,3,7,1580,0,1998,0.0,98038,47.3539,-122.025,2070,4698,5,spring,0,0
2015-04-01,270000,4,1.75,1560,4290,2.0,0,0,3,7,1560,0,1994,0.0,98108,47.5292,-122.323,1250,6000,4,spring,0,0
2014-07-10,880000,6,2.5,2640,3680,2.0,0,0,5,8,1760,880,1922,0.0,98126,47.5771,-122.38,1960,3680,7,summer,0,1
2014-08-06,300000,2,1.75,2120,6350,1.0,0,0,4,6,1440,680,1924,0.0,98103,47.6974,-122.35600000000001,1590,6350,8,summer,0,1
2014-12-15,290000,2,1.0,1200,8750,1.0,0,0,3,6,1200,0,1948,0.0,98155,47.7548,-122.32700000000001,1100,8408,12,winter,0,0
2015-05-01,2850000,4,4.0,5040,17208,1.0,0,0,5,10,2870,2170,1976,0.0,98006,47.5701,-122.18799999999999,4050,18647,5,spring,0,1
2015-01-23,259950,3,1.0,1460,5825,1.0,0,0,5,5,1260,200,1942,0.0,98056,47.4958,-122.191,1150,5926,1,winter,0,1
2014-10-10,1780000,4,3.25,4890,13402,2.0,0,0,3,13,4890,0,2004,0.0,98059,47.5303,-122.131,5790,13539,10,fall,0,0
2014-11-06,299950,3,1.0,1580,5250,1.0,0,0,5,7,1580,0,1954,0.0,98056,47.4964,-122.16799999999999,1180,5940,11,fall,0,0
2014-05-08,719000,3,2.5,1690,4500,1.5,0,1,4,8,1690,0,1928,0.0,98116,47.5841,-122.383,2140,7200,5,spring,0,0
2014-10-08,785000,4,3.0,3370,100681,1.0,0,0,5,8,1920,1450,1977,0.0,98058,47.4319,-122.148,2440,43705,10,fall,0,1
2015-03-26,660000,3,2.5,2330,3995,2.0,0,0,3,9,2330,0,2006,0.0,98029,47.5542,-122.001,2330,3740,3,spring,0,0
2014-06-18,264000,4,1.75,1820,8118,1.0,0,0,4,7,1080,740,1980,0.0,98031,47.4104,-122.17200000000001,1810,8050,6,summer,0,1
2014-09-08,575000,3,1.75,1890,11141,1.0,0,0,4,8,1890,0,1968,0.0,98006,47.5697,-122.163,2720,11144,9,fall,0,0
2014-06-11,352500,3,1.75,1170,8182,1.0,0,0,3,7,1170,0,1962,0.0,98155,47.7368,-122.29799999999999,1610,8183,6,summer,0,0
2014-06-23,347000,3,1.0,1270,8400,1.0,0,0,3,7,1270,0,1955,0.0,98011,47.7604,-122.198,1390,8400,6,summer,0,0
2015-01-09,560000,4,2.75,1950,6192,2.0,0,0,3,8,1950,0,1992,0.0,98029,47.5698,-121.999,2040,5441,1,winter,0,0
2015-03-06,595000,3,1.75,2220,22081,1.5,0,0,4,7,2220,0,1922,0.0,98166,47.4693,-122.36399999999999,2010,12360,3,spring,0,0
2015-02-20,257500,4,2.0,2060,6400,1.0,0,0,3,7,1170,890,1977,0.0,98002,47.2924,-122.197,1890,8736,2,winter,0,1
2014-05-28,450000,3,1.0,1100,4600,1.0,0,0,3,7,1100,0,1917,0.0,98116,47.5686,-122.385,1200,5175,5,spring,0,0
2014-11-13,410000,4,1.0,1140,7208,1.0,0,0,3,7,900,240,1970,0.0,98072,47.742,-122.17299999999999,1300,7991,11,fall,0,1
2014-06-13,810000,3,1.75,1980,13503,1.0,0,2,4,9,1320,660,1952,0.0,98008,47.5867,-122.111,2450,10890,6,summer,0,1
2014-05-12,372500,5,3.0,2480,10090,1.0,0,0,3,7,1300,1180,2004,0.0,98178,47.4964,-122.26299999999999,2290,9900,5,spring,0,1
2014-12-03,325000,3,1.0,1050,9083,1.0,0,0,3,7,1050,0,1951,0.0,98155,47.7533,-122.307,1440,9071,12,winter,0,0
2014-07-11,258000,3,2.0,1680,19978,1.0,0,0,3,6,880,800,1948,0.0,98198,47.3924,-122.30799999999999,2150,11588,7,summer,0,1
2014-08-27,329950,4,1.0,1360,5900,1.5,0,0,4,7,1360,0,1949,0.0,98155,47.7512,-122.318,1050,5900,8,summer,0,0
2015-04-09,365000,5,2.5,2260,7040,2.0,0,0,3,8,2260,0,1999,0.0,98038,47.352,-122.038,2180,6910,4,spring,0,0
2015-04-27,864000,4,2.5,3720,105850,2.0,0,0,4,10,3720,0,1984,0.0,98053,47.655,-122.029,2830,88256,4,spring,0,0
2014-06-23,725000,3,1.75,1610,8613,1.0,0,0,5,7,1610,0,1962,0.0,98033,47.6527,-122.195,2010,8670,6,summer,0,0
2015-02-18,550000,4,2.5,3350,6605,2.0,0,0,3,8,2670,680,1990,0.0,98011,47.7498,-122.181,2730,5962,2,winter,0,1
2015-04-21,255000,3,1.5,1420,7480,1.0,0,0,4,7,1420,0,1963,0.0,98058,47.4651,-122.184,1720,7700,4,spring,0,0
2014-06-22,439500,3,2.5,2050,40003,1.0,0,0,4,8,1570,0,1977,0.0,98027,47.47,-122.0,2700,46769,6,summer,0,0
2014-09-08,268000,3,1.75,1250,5546,1.0,0,0,4,7,1250,0,1987,0.0,98055,47.4725,-122.18700000000001,1640,4791,9,fall,0,0
2015-04-01,985000,3,1.75,1700,8534,1.0,0,0,4,7,1700,0,1953,0.0,98004,47.6276,-122.205,2100,10443,4,spring,0,0
2015-04-23,200000,4,2.75,2210,13235,2.0,0,0,3,8,1730,480,1988,0.0,98003,47.3541,-122.303,1750,7542,4,spring,0,1
2014-07-10,426500,4,2.5,2700,6515,2.0,0,0,3,9,2700,0,1998,0.0,98058,47.4356,-122.11,2900,6710,7,summer,0,0
2014-06-20,640000,2,1.75,1760,4400,1.0,0,0,4,7,880,880,1930,0.0,98103,47.65,-122.34,1330,4180,6,summer,0,1
2014-05-21,230000,5,2.0,1930,6120,1.5,0,0,3,6,1930,0,1941,1969.0,98146,47.5073,-122.337,1130,6120,5,spring,1,0
2014-05-16,345000,4,1.0,1980,7991,1.5,0,0,3,7,1980,0,1962,0.0,98058,47.4604,-122.17,1730,7700,5,spring,0,0
2014-05-14,682000,3,1.75,1830,5120,1.5,0,2,5,8,1830,0,1903,0.0,98122,47.6051,-122.311,2120,5120,5,spring,0,0
2015-04-19,895000,6,2.5,3550,6533,2.0,0,0,3,8,3550,0,1925,0.0,98144,47.5719,-122.28399999999999,3140,6234,4,spring,0,0
2014-08-06,532500,4,2.5,2490,8750,2.0,0,0,3,8,2040,450,1976,0.0,98008,47.5931,-122.116,2120,10240,8,summer,0,1
2014-10-08,540000,4,2.5,2329,9436,2.0,0,0,3,9,2329,0,1995,0.0,98011,47.7366,-122.204,2660,10252,10,fall,0,0
2014-07-11,578000,3,2.25,1790,9580,2.0,0,0,3,8,1790,0,1984,0.0,98006,47.5541,-122.162,2060,9995,7,summer,0,0
2015-02-09,1090000,3,3.0,2830,6041,2.0,0,3,3,8,1840,990,1915,0.0,98118,47.5694,-122.28299999999999,3420,6360,2,winter,0,1
2015-01-15,140000,3,1.0,1000,10560,1.0,0,0,3,7,1000,0,1955,0.0,98003,47.3217,-122.31700000000001,1190,9375,1,winter,0,0
2014-09-10,485000,3,2.5,2540,51836,1.0,0,0,4,8,1820,720,1976,0.0,98042,47.388999999999996,-122.088,1650,51836,9,fall,0,1
2014-06-17,421000,3,2.5,2890,21780,2.0,0,0,3,8,2890,0,2000,0.0,98188,47.4326,-122.286,2120,8117,6,summer,0,0
2015-03-11,355000,4,2.0,1870,3497,1.0,0,0,3,7,1200,670,1954,0.0,98106,47.5309,-122.34700000000001,1270,3497,3,spring,0,1
2015-03-18,515000,4,2.25,2200,6967,2.0,0,0,3,8,2200,0,1986,0.0,98011,47.7355,-122.20200000000001,1970,7439,3,spring,0,0
2015-04-28,309000,3,1.0,1300,7200,1.0,0,0,4,7,1300,0,1952,0.0,98146,47.5063,-122.369,1740,7100,4,spring,0,0
2015-02-24,815000,5,2.25,3410,35536,2.0,0,0,3,10,2530,880,1974,0.0,98005,47.65,-122.155,3140,43453,2,winter,0,1
2014-11-06,285000,3,1.0,1160,7875,1.0,0,0,3,7,1160,0,1953,0.0,98125,47.724,-122.323,1600,7875,11,fall,0,0
2014-11-10,700000,3,1.75,2100,5000,1.5,0,0,3,8,2100,0,1916,0.0,98117,47.6776,-122.36,1830,4200,11,fall,0,0
2014-08-12,432500,3,2.5,1930,7120,1.0,0,0,4,7,1420,510,1961,0.0,98133,47.7715,-122.34,1600,8352,8,summer,0,1
2014-07-31,288000,3,1.75,1660,10440,1.0,0,0,3,7,1040,620,1978,0.0,98045,47.4448,-121.77,1240,10380,7,summer,0,1
2014-06-04,119500,3,1.0,1170,11000,1.0,0,0,2,6,1170,0,1980,0.0,98019,47.7346,-121.98299999999999,1590,10894,6,summer,0,0
2014-06-11,435000,3,2.5,1420,2581,3.0,0,0,3,7,1420,0,2004,0.0,98133,47.7027,-122.35700000000001,1420,2509,6,summer,0,0
2014-09-22,260000,3,1.75,2170,10018,1.0,0,0,4,7,1630,540,1978,0.0,98001,47.3087,-122.264,2049,15263,9,fall,0,1
2015-03-20,602000,4,2.5,2000,7376,2.0,0,0,3,8,2000,0,1990,0.0,98029,47.5719,-121.999,1950,5218,3,spring,0,0
2015-03-25,525000,4,2.0,1540,3740,1.0,0,0,4,7,770,770,1946,0.0,98117,47.6886,-122.375,1090,5080,3,spring,0,1
2014-05-28,681000,3,1.0,1700,6356,1.5,0,0,3,7,1700,0,1907,0.0,98118,47.5677,-122.281,2080,6000,5,spring,0,0
2014-10-22,260000,3,2.0,1030,7260,1.0,0,0,3,6,1030,0,1947,0.0,98146,47.5113,-122.34700000000001,1380,8100,10,fall,0,0
2014-10-30,538000,3,1.75,1770,8050,1.0,0,0,4,7,1020,750,1963,0.0,98008,47.5862,-122.118,2000,7875,10,fall,0,1
2014-05-21,385500,3,2.0,1540,7947,1.0,0,0,3,7,1120,420,1961,0.0,98011,47.7605,-122.21700000000001,1910,7950,5,spring,0,1
2014-07-29,346290,4,2.75,2690,9240,2.0,0,0,3,8,2690,0,1998,0.0,98022,47.1896,-122.014,2640,9240,7,summer,0,0
2015-02-03,587000,4,2.75,2210,8430,2.0,0,0,3,9,2210,0,1999,0.0,98075,47.5994,-122.01700000000001,2460,8069,2,winter,0,0
2014-08-20,355000,4,2.5,2390,6775,2.0,0,0,3,7,2390,0,2003,0.0,98056,47.4811,-122.182,2560,6346,8,summer,0,0
2014-07-03,565000,4,2.5,2230,8624,1.0,0,0,4,8,1430,0,1969,0.0,98052,47.6623,-122.152,1970,8402,7,summer,0,0
2015-02-19,630000,4,2.0,2000,5000,1.5,0,0,5,7,2000,0,1925,0.0,98144,47.5787,-122.29299999999999,2200,5000,2,winter,0,0
2014-11-07,227000,3,1.0,1280,7198,1.0,0,0,5,6,1280,0,1916,1983.0,98022,47.2094,-121.99600000000001,1260,7198,11,fall,1,0
2015-02-02,540400,4,1.75,1680,6758,1.0,0,0,3,8,1680,0,1974,0.0,98008,47.64100000000001,-122.113,1910,7000,2,winter,0,0
2014-07-10,735000,3,2.5,2820,8159,2.0,0,0,3,9,2820,0,2004,0.0,98029,47.5527,-121.992,2910,5000,7,summer,0,0
2014-12-16,434000,3,2.25,1750,9353,1.0,0,0,3,7,1210,540,1987,0.0,98034,47.7305,-122.225,1930,8545,12,winter,0,1
2015-03-19,578888,2,2.0,1060,4000,1.0,0,0,2,7,1000,60,1914,0.0,98103,47.6626,-122.337,1310,4000,3,spring,0,1
2014-05-23,465425,4,2.75,2430,20720,1.0,0,0,3,7,2430,0,1967,0.0,98072,47.775,-122.139,2580,26950,5,spring,0,0
2015-04-22,280500,4,2.75,2660,7754,1.5,0,0,3,8,1590,1070,1986,0.0,98023,47.3078,-122.337,2250,7754,4,spring,0,1
2014-09-04,406430,3,2.0,1380,15426,1.0,0,0,4,7,1380,0,1968,0.0,98075,47.5951,-122.036,1380,15426,9,fall,0,0
2015-02-05,1150000,4,3.75,4160,35000,2.0,0,0,3,11,4160,0,1991,0.0,98053,47.669,-122.06700000000001,5330,36446,2,winter,0,0
2014-11-11,250000,3,2.5,1790,6191,2.0,0,0,3,8,1790,0,1992,0.0,98031,47.4102,-122.195,1790,6758,11,fall,0,0
2014-05-08,266000,3,2.5,1940,8547,1.0,0,0,3,7,1460,480,1989,0.0,98030,47.3491,-122.177,1750,7803,5,spring,0,1
2014-07-22,258000,3,2.0,1390,7200,1.0,0,0,3,7,1390,0,1996,0.0,98058,47.434,-122.154,1630,7340,7,summer,0,0
2014-08-06,530000,3,2.25,1264,1536,2.0,0,0,3,8,1264,0,2003,0.0,98105,47.6694,-122.279,1264,2067,8,summer,0,0
2014-07-22,302282,2,1.0,1095,5120,1.5,0,0,3,7,1095,0,1901,0.0,98122,47.6058,-122.31299999999999,1310,5120,7,summer,0,0
2014-10-13,625000,4,2.0,1760,5307,1.5,0,0,4,7,1170,590,1948,0.0,98105,47.6714,-122.28,1850,6600,10,fall,0,1
2015-04-09,142500,1,1.0,690,6825,1.0,0,0,4,5,690,0,1917,0.0,98002,47.3109,-122.225,1330,5381,4,spring,0,0
2015-01-21,334000,3,1.75,1400,7405,1.0,0,0,3,7,1400,0,1961,0.0,98133,47.7569,-122.334,1820,7440,1,winter,0,0
2014-07-08,362000,5,3.0,1810,3000,2.0,0,0,3,7,1810,0,1998,0.0,98118,47.5622,-122.291,1670,3000,7,summer,0,0
2015-04-17,181000,2,1.0,1310,4000,1.0,0,0,3,7,950,360,1942,0.0,98144,47.5798,-122.306,1310,4000,4,spring,0,1
2014-12-31,241500,3,1.0,1400,10425,1.0,0,0,4,7,1400,0,1968,0.0,98003,47.2738,-122.301,1440,10425,12,winter,0,0
2015-02-04,245000,3,1.75,2350,12720,1.0,0,0,4,7,1180,1170,1964,0.0,98030,47.3594,-122.175,1680,10400,2,winter,0,1
2015-05-06,227500,3,1.0,1150,8848,1.0,0,0,3,7,1150,0,1968,0.0,98042,47.3626,-122.111,1220,9576,5,spring,0,0
2014-10-03,158550,5,1.5,1710,8100,1.5,0,0,4,7,1710,0,1961,0.0,98032,47.3839,-122.288,1480,8025,10,fall,0,0
2014-09-25,450000,3,2.25,1660,10247,1.0,0,0,5,7,1130,530,1968,0.0,98034,47.7262,-122.22200000000001,1680,7637,9,fall,0,1
2015-02-04,485000,3,1.75,1950,10080,1.0,0,0,4,7,1950,0,1967,0.0,98034,47.7282,-122.186,2340,8800,2,winter,0,0
2014-11-06,353000,4,1.75,1780,9794,1.0,0,0,3,7,1780,0,1967,0.0,98077,47.7419,-122.073,1160,9750,11,fall,0,0
2015-04-06,500000,4,3.0,2450,4668,2.0,0,0,3,8,2450,0,2004,0.0,98028,47.7721,-122.235,2460,4895,4,spring,0,0
2015-02-23,357500,3,1.5,1540,11858,1.0,0,0,4,7,1540,0,1966,0.0,98059,47.4755,-122.15700000000001,1550,11473,2,winter,0,0
2014-05-06,272000,3,2.5,1650,13816,2.0,0,0,3,7,1650,0,1998,0.0,98014,47.6553,-121.912,1650,15144,5,spring,0,0
2015-04-28,422000,3,1.0,1160,7854,1.0,0,0,3,7,1160,0,1960,0.0,98125,47.7304,-122.30799999999999,1300,8317,4,spring,0,0
2014-09-17,365000,2,2.0,1440,15000,1.0,0,0,3,7,1440,0,1985,0.0,98072,47.7648,-122.15899999999999,1780,15000,9,fall,0,0
2014-09-22,275053,2,1.0,1060,6504,1.0,0,0,3,6,1060,0,1950,0.0,98155,47.7412,-122.32700000000001,1100,7200,9,fall,0,0
2014-11-06,1880000,3,2.75,2620,17919,1.0,0,1,4,9,2620,0,1949,0.0,98039,47.6144,-122.228,3400,14400,11,fall,0,0
2014-06-12,235000,3,1.75,1840,9697,1.0,0,0,4,7,1500,340,1985,0.0,98030,47.3764,-122.179,1430,8079,6,summer,0,1
2014-06-17,536000,4,2.25,1990,5948,2.0,0,0,3,8,1990,0,1991,0.0,98029,47.5712,-121.995,2150,6459,6,summer,0,0
2014-09-08,630000,4,2.5,2540,4727,2.0,0,0,3,9,2540,0,1999,0.0,98034,47.7034,-122.236,3640,5129,9,fall,0,0
2014-05-06,362000,3,2.25,1640,14374,1.0,0,0,4,7,1140,500,1963,0.0,98148,47.4476,-122.33200000000001,2020,10500,5,spring,0,1
2015-02-04,350000,4,2.75,2500,11659,1.0,0,2,3,9,1490,1010,1979,0.0,98003,47.3381,-122.33200000000001,2830,9915,2,winter,0,1
2014-10-03,1690000,4,3.5,4020,13515,2.0,0,0,3,11,4020,0,2001,0.0,98004,47.6462,-122.212,3930,13515,10,fall,0,0
2015-02-24,255000,3,2.0,1500,8775,1.0,0,0,3,6,1390,110,1943,0.0,98166,47.4809,-122.335,1310,8775,2,winter,0,1
2014-08-06,269000,4,2.5,1594,7665,1.0,0,0,5,7,1088,506,1975,0.0,98002,47.3262,-122.211,1536,6000,8,summer,0,1
2014-08-25,370000,4,3.0,2130,4838,1.5,0,0,4,7,2130,0,1930,0.0,98055,47.4871,-122.20299999999999,1070,4838,8,summer,0,0
2015-05-01,270000,3,1.0,1130,7920,1.0,0,0,3,7,1130,0,1961,0.0,98059,47.4852,-122.125,1390,8580,5,spring,0,0
2015-04-29,487000,2,1.0,1440,4046,1.0,0,0,3,7,960,480,1946,0.0,98117,47.6901,-122.382,1400,4046,4,spring,0,1
2014-08-04,835000,4,3.25,3270,6027,2.0,0,0,3,10,3270,0,2001,0.0,98074,47.6346,-122.06299999999999,3270,6546,8,summer,0,0
2014-07-01,850000,4,3.25,4350,112750,1.0,0,0,3,9,2200,2150,2006,0.0,98027,47.5435,-121.96600000000001,2180,223027,7,summer,0,1
2014-07-12,335000,3,1.0,950,8000,1.0,0,0,3,7,950,0,1968,0.0,98034,47.7193,-122.184,2270,8540,7,summer,0,0
2014-08-08,318000,3,1.0,1010,7200,1.0,0,0,5,6,1010,0,1948,0.0,98155,47.7601,-122.307,1590,7663,8,summer,0,0
2015-04-09,510000,3,2.0,1420,11325,1.0,0,0,3,7,1420,0,1980,0.0,98027,47.5356,-122.046,2330,3474,4,spring,0,0
2014-05-02,242500,3,1.5,1200,9720,1.0,0,0,4,7,1200,0,1965,0.0,98042,47.4225,-122.15299999999999,1380,10284,5,spring,0,0
2014-12-04,750000,5,2.25,2020,8400,1.0,0,0,4,7,1010,1010,1963,0.0,98040,47.5763,-122.219,1890,9233,12,winter,0,1
2014-07-21,439900,5,3.5,3390,7950,2.0,0,2,3,7,3390,0,2003,0.0,98056,47.4792,-122.181,2580,6900,7,summer,0,0
2015-04-07,710000,2,1.0,1700,3040,1.5,0,0,3,8,1460,240,1914,0.0,98119,47.6442,-122.369,1620,3230,4,spring,0,1
2014-12-26,874000,4,2.75,2860,6867,1.0,0,1,5,7,1560,1300,1946,0.0,98115,47.6723,-122.26299999999999,2290,5350,12,winter,0,1
2014-06-16,385000,4,1.75,1690,4080,1.0,0,0,4,7,870,820,1984,0.0,98144,47.571999999999996,-122.289,1320,4080,6,summer,0,1
2014-10-30,110000,2,1.0,760,4746,1.0,0,0,3,5,760,0,1930,0.0,98055,47.4836,-122.214,1360,7810,10,fall,0,0
2014-06-20,477000,3,1.75,1780,8085,1.0,0,0,3,7,1210,570,1976,0.0,98011,47.7357,-122.197,1780,8085,6,summer,0,1
2014-09-12,500000,3,2.0,1550,6394,1.5,0,0,5,8,1550,0,1918,0.0,98126,47.5222,-122.37899999999999,1440,6387,9,fall,0,0
2014-08-27,235000,2,1.0,880,5600,1.0,0,0,5,7,880,0,1955,0.0,98178,47.5071,-122.265,1240,7015,8,summer,0,0
2015-05-04,210000,3,2.75,1320,15236,1.0,0,0,3,7,880,440,1995,0.0,98030,47.365,-122.184,1490,8351,5,spring,0,1
2015-04-20,320000,2,1.0,950,4000,1.0,0,0,3,6,950,0,1910,0.0,98144,47.5728,-122.31200000000001,1480,4000,4,spring,0,0
